CHR,BP,SNP,P_nonlog,p_adjusted,CTS,NS
7,25949402,NA,0.086589025,0.785615012,0.376237624,0.623762376
8,98117240,RIDA,0.085907113,0.785615012,0.722772277,0.277227723
15,59372994,FAM81A,0.086365312,0.785615012,0.574257426,0.415841584
5,110738135,SLC25A46,0.08598003,0.785615012,0.673267327,0.326732673
19,1275437,FAM174C,0.086102718,0.785615012,0.524752475,0.475247525
8,78724135,C4orf46P3,0.086047597,0.785615012,0.752475248,0.247524752
7,152463785,LINC01003,0.08654067,0.785615012,0.693069307,0.306930693
9,89311197,CKS2,0.086705615,0.78608793,0.425742574,0.564356436
1,11047232,MASP2,0.087587805,0.786725123,0.227722772,0.772277228
10,134464,ZMYND11,0.092857569,0.786725123,0.485148515,0.514851485
6,42217864,MRPS10,0.087433672,0.786725123,0.386138614,0.613861386
1,227734815,JMJD4,0.08939873,0.786725123,0.178217822,0.792079208
19,57769654,ZNF586,0.091097505,0.786725123,0.108910891,0.891089109
20,3707127,SIGLEC1,0.090118586,0.786725123,0.059405941,0.940594059
9,129111188,CRAT,0.090774791,0.786725123,0.326732673,0.673267327
22,21666008,PPIL2,0.089694729,0.786725123,0.376237624,0.623762376
8,96645226,CPQ,0.092804982,0.786725123,0.326732673,0.673267327
6,33410398,PHF1,0.088817802,0.786725123,0.059405941,0.940594059
2,58241347,FANCL,0.093583044,0.786725123,0.495049505,0.504950495
2,10448503,ODC1,0.091528072,0.786725123,0.118811881,0.861386139
2,170928463,GORASP2,0.091217067,0.786725123,0.445544554,0.554455446
18,3261908,MYL12B,0.092694591,0.786725123,0.089108911,0.910891089
3,46353733,CCR2,0.090255127,0.786725123,0.396039604,0.603960396
9,36136535,GLIPR2,0.09268884,0.786725123,0.178217822,0.623762376
12,52069245,ATG101,0.089858871,0.786725123,0.237623762,0.752475248
1,207104261,C4BPA,0.090566603,0.786725123,0.138613861,0.861386139
12,69359702,YEATS4,0.08710388,0.786725123,0.495049505,0.504950495
17,7646626,ATP1B2,0.087985756,0.786725123,0,0.95049505
9,131531267,UCK1,0.088220268,0.786725123,0.445544554,0.554455446
10,73414075,ANXA7,0.093550575,0.786725123,0.079207921,0.881188119
4,4290168,LYAR,0.092271502,0.786725123,0.405940594,0.594059406
11,62622174,B3GAT3,0.09005253,0.786725123,0.465346535,0.534653465
1,66752459,DYNLT5,0.089053669,0.786725123,0.227722772,0.762376238
1,235327487,GGPS1,0.087550675,0.786725123,0.425742574,0.574257426
8,11769638,NEIL2,0.093696945,0.786725123,0.237623762,0.762376238
8,22042397,FGF17,0.091074892,0.786725123,0.099009901,0.900990099
1,161225938,TOMM40L,0.087910796,0.786725123,0.326732673,0.673267327
4,174285433,CEP44,0.091550319,0.786725123,0.356435644,0.643564356
6,149898101,RAET1E,0.091767797,0.786725123,0.079207921,0.623762376
10,84141461,GHITM,0.091247882,0.786725123,0.079207921,0.920792079
11,6612666,TAF10,0.087658794,0.786725123,0.396039604,0.603960396
11,73264504,P2RY6,0.087554288,0.786725123,0.04950495,0.683168317
1,41023236,SLFNL1,0.091698837,0.786725123,0.069306931,0.930693069
8,33473384,FUT10,0.088299171,0.786725123,0.316831683,0.683168317
11,65833640,SNX32,0.093516965,0.786725123,0.079207921,0.920792079
5,178859952,ZNF354B,0.092089915,0.786725123,0.079207921,0.831683168
17,15786617,MEIS3P1,0.08902982,0.786725123,0.257425743,0.742574257
10,68232102,ATOH7,0.092133303,0.786725123,0.03960396,0.762376238
15,101652390,TM2D3,0.086946973,0.786725123,0.188118812,0.772277228
3,9880253,CIDEC,0.091671577,0.786725123,0.435643564,0.544554455
1,153567889,S100A2,0.091130634,0.786725123,0.475247525,0.524752475
19,37172740,ZNF585A,0.093705098,0.786725123,0.198019802,0.801980198
5,95555006,SKIC3,0.089477925,0.786725123,0.198019802,0.801980198
1,228149851,GJC2,0.089110509,0.786725123,0.148514851,0.851485149
11,299525,IFITM5,0.092951745,0.786725123,0.03960396,0.96039604
22,22686725,IGLV3-25,0.089345877,0.786725123,0.158415842,0.831683168
11,65726938,KRT8P26,0.093244988,0.786725123,0.188118812,0.811881188
12,6450893,CD27-AS1,0.093317421,0.786725123,0.099009901,0.900990099
3,8611923,LMCD1-AS1,0.091126005,0.786725123,0.326732673,0.673267327
4,102730720,LRRC37A15P,0.087203565,0.786725123,0.00990099,0.851485149
13,23466570,LINC00327,0.093490117,0.786725123,0.089108911,0.841584158
10,73381432,NA,0.088986148,0.786725123,0.148514851,0.762376238
1,155562041,ASH1L-AS1,0.08969952,0.786725123,0.405940594,0.594059406
3,64067963,PRICKLE2-AS1,0.088154631,0.786725123,0.089108911,0.900990099
1,54715821,TTC4,0.09295416,0.786725123,0.465346535,0.534653465
12,149168,NA,0.091883049,0.786725123,0.217821782,0.782178218
15,92734194,H2AZ2P1,0.089780552,0.786725123,0.04950495,0.930693069
16,29921904,NA,0.089632072,0.786725123,0.356435644,0.643564356
5,6022282,NA,0.090454427,0.786725123,0.079207921,0.900990099
17,29569579,NA,0.089908636,0.786725123,0.297029703,0.702970297
17,75897059,NA,0.092499286,0.786725123,0.02970297,0.97029703
18,12032180,LINC02979,0.091647766,0.786725123,0.168316832,0.702970297
7,128690450,NA,0.092515577,0.786725123,0.188118812,0.504950495
7,5072124,RBAKDN,0.090751184,0.786725123,0.03960396,0.762376238
15,34420272,NA,0.089588746,0.786725123,0.445544554,0.554455446
17,81397143,NA,0.090443195,0.786725123,0.227722772,0.712871287
11,2444683,KCNQ1,0.087132626,0.786725123,0.643564356,0.316831683
19,50384203,POLD1,0.091222551,0.786725123,0.544554455,0.455445545
7,120950748,ING3,0.088139648,0.786725123,0.633663366,0
19,43580472,XRCC1,0.090116653,0.786725123,0.871287129,0.128712871
13,48975980,FNDC3A,0.090491111,0.786725123,0.930693069,0.069306931
15,50119456,ATP8B4,0.091325279,0.786725123,0.881188119,0.099009901
19,38930546,SARS2,0.093243298,0.786725123,0.792079208,0.207920792
19,5911768,CAPS,0.088111886,0.786725123,0.584158416,0.415841584
10,30433936,MAP3K8,0.087070489,0.786725123,0.524752475,0.475247525
2,197453422,COQ10B,0.092436846,0.786725123,0.722772277,0.277227723
6,146543692,RAB32,0.091525861,0.786725123,0.851485149,0.148514851
1,108963456,CLCC1,0.093743776,0.786725123,0.722772277,0.267326733
1,27872542,THEMIS2,0.092590475,0.786725123,0.900990099,0.099009901
9,96450200,HABP4,0.093597369,0.786725123,0.702970297,0.297029703
11,62841617,WDR74,0.088510089,0.786725123,0.732673267,0.267326733
4,78776341,BMP2K,0.089259072,0.786725123,0.900990099,0.099009901
12,32399528,FGD4,0.091835798,0.786725123,0.900990099,0.099009901
21,33480010,TMEM50B,0.088215073,0.786725123,0.712871287,0.287128713
13,44373664,SERP2,0.092178441,0.786725123,0.742574257,0.257425743
3,136862207,NCK1,0.088457205,0.786725123,0.831683168,0.138613861
6,33789135,LEMD2,0.093533636,0.786725123,0.742574257,0.257425743
1,206497727,IKBKE-AS1,0.092396487,0.786725123,0.782178218,0.217821782
15,43510957,MAP1A,0.089804030000000007,0.786725123,0.95049505,0.04950495
16,29811985,PRRT2,0.088882024,0.786725123,0.574257426,0.425742574
19,12801858,PRDX2,0.090143193,0.786725123,0.564356436,0.435643564
17,782451,MRM3,0.090671731,0.786725123,0.633663366,0.267326733
2,240868478,AGXT,0.087689405,0.786725123,0.574257426,0.425742574
20,60055924,NA,0.090741887,0.786725123,0.554455446,0.396039604
17,28950682,PIPOX,0.089858425,0.786725123,0.831683168,0.148514851
1,23980926,SRSF10,0.091094582,0.786725123,0.623762376,0.376237624
19,36246256,ZNF565,0.091990212,0.786725123,0.613861386,0.386138614
16,88811943,APRT,0.09031887,0.786725123,0.524752475,0.475247525
6,143342245,PARLP2,0.090318831,0.786725123,0.712871287,0.128712871
3,187715621,NA,0.091006347,0.786725123,0.821782178,0.178217822
15,30625352,ARHGAP11B-DT,0.092351873,0.786725123,0.732673267,0.217821782
3,14303844,NA,0.093004839,0.786725123,0.772277228,0.227722772
15,65772138,NA,0.089151976,0.786725123,0.712871287,0.04950495
19,52171157,NA,0.090296922,0.786725123,0.504950495,0.435643564
19,11208194,NA,0.092429789,0.786725123,0.623762376,0.277227723
11,126355586,GSEC,0.088904793,0.786725123,0.554455446,0.445544554
11,129375939,BARX2,0.094435542,0.788340167,0.336633663,0.653465347
2,112482153,TTL,0.094285382,0.788340167,0.138613861,0.851485149
13,36131305,DCLK1,0.094279611,0.788340167,0.277227723,0.712871287
12,10226057,KLRD1,0.09433918,0.788340167,0.03960396,0.762376238
4,70902325,MOB1B,0.094154655,0.788340167,0.00990099,0.97029703
17,42761192,RAMP2-AS1,0.094339808,0.788340167,0.316831683,0.683168317
1,111755243,INKA2,0.0945638,0.788340167,0.158415842,0.831683168
15,63601294,USP3-AS1,0.094582718,0.788340167,0.425742574,0.574257426
17,2723946,CCDC92B,0.094033423,0.788340167,0.128712871,0.871287129
4,173470040,NA,0.094559299,0.788340167,0.683168317,0.02970297
10,61001439,RHOBTB1,0.094924102,0.789354578,0.178217822,0.821782178
20,36573487,TGIF2,0.094837199,0.789354578,0.376237624,0.623762376
1,100896075,SLC30A7,0.095031102,0.789354578,0.366336634,0.633663366
9,137251367,STPG3,0.095030238,0.789354578,0.405940594,0.584158416
9,27529780,MOB3B,0.094800036,0.789354578,0.504950495,0.485148515
17,7839903,KDM6B,0.095092822,0.789354578,0.742574257,0.257425743
8,1755777,CLN8,0.095264346,0.789711203,0.346534653,0.653465347
19,33225849,SLC7A10,0.095265309,0.789711203,0.772277228,0.227722772
6,26402236,BTN3A1,0.095449092,0.790500981,0.445544554,0.554455446
9,136545861,NOTCH1,0.095508233,0.790500981,0.128712871,0.871287129
1,48050658,LINC02794,0.095555064,0.790500981,0.316831683,0.544554455
4,73431137,AFP,0.096140018,0.791151868,0.059405941,0.940594059
1,86156942,COL24A1,0.096134583,0.791151868,0.316831683,0.613861386
17,29078856,NA,0.095950385,0.791151868,0.00990099,0.663366337
5,173574937,NA,0.095887168,0.791151868,0.188118812,0.811881188
21,29359001,NA,0.095720031,0.791151868,0.04950495,0.653465347
19,17448566,TMEM221,0.096118935,0.791151868,0.920792079,0.079207921
15,84230135,GOLGA2P7,0.096152786,0.791151868,0.841584158,0.148514851
5,1594625,LINC03067,0.096092039,0.791151868,0.544554455,0.455445545
11,65455257,FAUP4,0.096416033,0.791715221,0.415841584,0.584158416
20,62387115,RPS21,0.096391562,0.791715221,0.900990099,0.099009901
16,271881,ARHGDIG,0.09631306,0.791715221,0.663366337,0.336633663
16,58197919,CSNK2A2,0.097619287,0.792091752,0.316831683,0.683168317
19,42268536,CIC,0.097998301,0.792091752,0.158415842,0.841584158
1,215005774,KCNK2,0.099886917,0.792091752,0.099009901,0.891089109
8,38225217,DDHD2,0.100036228,0.792091752,0.366336634,0.633663366
10,114685002,ABLIM1,0.099805887,0.792091752,0.316831683,0.683168317
18,61333581,CDH20,0.098505522,0.792091752,0.227722772,0.762376238
1,67685060,GADD45A,0.099986494,0.792091752,0.257425743,0.742574257
7,158856577,DYNC2I1,0.100114994,0.792091752,0.405940594,0.584158416
16,384395,PGAP6,0.099918447,0.792091752,0.465346535,0.514851485
1,226408078,PARP1,0.099982538,0.792091752,0.386138614,0.613861386
8,19758028,CSGALNACT1,0.098823051,0.792091752,0.316831683,0.683168317
16,11736232,TXNDC11,0.099419158,0.792091752,0.316831683,0.683168317
3,196211486,SLC51A,0.099617496,0.792091752,0.326732673,0.673267327
8,81732619,CHMP4C,0.096865865,0.792091752,0.118811881,0.881188119
19,7633747,PCP2,0.097203619,0.792091752,0.118811881,0.881188119
13,100089014,PCCA,0.100104773,0.792091752,0.267326733,0.722772277
22,17121366,TMEM121B,0.098005856,0.792091752,0.237623762,0.762376238
4,89308009,GPRIN3,0.099824267,0.792091752,0.267326733,0.732673267
6,130013698,L3MBTL3,0.098047643,0.792091752,0.01980198,0.98019802
13,97363100,RNA5SP37,0.098481525,0.792091752,0,0.96039604
10,124791869,EEF1AKMT2,0.099804971,0.792091752,0.04950495,0.95049505
2,111115587,ACOXL-AS1,0.097944195,0.792091752,0.356435644,0.623762376
1,114716893,NRAS,0.097557469,0.792091752,0.128712871,0.871287129
3,9808085,TTLL3,0.098095815,0.792091752,0.346534653,0.653465347
13,100587145,NA,0.09862217,0.792091752,0.03960396,0.821782178
21,42561933,NA,0.100229422,0.792091752,0.138613861,0.861386139
2,89320145,IGKV1-39,0.096811231,0.792091752,0.148514851,0.841584158
15,41828084,JMJD7,0.096677636,0.792091752,0,1
16,981595,CEROX1,0.098114845,0.792091752,0.04950495,0.95049505
17,10769015,NA,0.099639549,0.792091752,0,0.782178218
7,35695213,HERPUD2-AS1,0.09995512,0.792091752,0.227722772,0.772277228
22,38743494,NA,0.098046667,0.792091752,0.138613861,0.811881188
12,47905121,NA,0.097801502,0.792091752,0.188118812,0.732673267
2,32063610,SPAST,0.096821566,0.792091752,0.574257426,0.425742574
13,49247924,CDADC1,0.096607106,0.792091752,0.831683168,0.118811881
8,90003227,NBN,0.099550948,0.792091752,0.613861386,0.386138614
17,42745048,EZH1,0.099420097,0.792091752,0.702970297,0.297029703
6,70303082,COL9A1,0.097458495,0.792091752,0.861386139,0.138613861
1,108746687,STXBP3,0.098285139999999993,0.792091752,0.702970297,0.277227723
12,98515897,TMPO,0.0996355,0.792091752,0.861386139,0.128712871
19,54189881,MBOAT7,0.099533771,0.792091752,0.702970297,0.297029703
10,79982613,SFTPD,0.09902041,0.792091752,0.653465347,0.346534653
11,46121177,PHF21A,0.099249421,0.792091752,0.693069307,0.306930693
1,225777812,SRP9,0.098066948,0.792091752,0.534653465,0.465346535
11,57335876,SSRP1,0.097074651,0.792091752,0.594059406,0.405940594
13,94601902,GPR180,0.097105556,0.792091752,0.613861386,0.386138614
4,1208961,SPON2,0.098669587,0.792091752,0.98019802,0.01980198
3,64024009,PSMD6,0.099367564,0.792091752,0.603960396,0.366336634
4,76421867,CCDC158,0.099630328,0.792091752,0.514851485,0.485148515
8,126558392,LRATD2,0.098682793,0.792091752,0.574257426,0.425742574
17,7252081,ELP5,0.100215603,0.792091752,0.514851485,0.485148515
11,64246937,PPP1R14B,0.100198426,0.792091752,0.881188119,0.118811881
9,86947188,GAS1,0.098139445,0.792091752,0.524752475,0.465346535
14,94578705,SERPINA5,0.097244435,0.792091752,0.673267327,0.198019802
7,151076529,NA,0.097270364,0.792091752,0.712871287,0.287128713
9,128316336,NA,0.099661912,0.792091752,0.851485149,0
22,20318748,NA,0.099650954,0.792091752,0.891089109,0.079207921
1,146547366,HYDIN2,0.096695769,0.792091752,0.544554455,0.455445545
14,20989769,METTL17,0.100304651,0.79217287,0.217821782,0.782178218
6,80466957,NA,0.10044132,0.79273881,0.98019802,0.01980198
8,101492431,GRHL2,0.10062381,0.793665422,0.267326733,0.633663366
3,47580791,CSPG5,0.101517648,0.794245388,0.158415842,0.811881188
5,132257670,PDLIM4,0.101367922,0.794245388,0.297029703,0.702970297
2,173354819,CDCA7,0.101156224,0.794245388,0.405940594,0.504950495
11,95789964,CEP57,0.101777941,0.794245388,0.376237624,0.623762376
19,43525496,ZNF575,0.101416642,0.794245388,0,1
11,85686276,CCDC89,0.102006709,0.794245388,0.217821782,0.782178218
16,28597108,SULT1A2,0.10211898,0.794245388,0.04950495,0.95049505
7,128672265,GARIN1A,0.100992808,0.794245388,0.435643564,0.564356436
21,27448578,NA,0.101099868,0.794245388,0.01980198,0.722772277
11,43359295,NA,0.100790383,0.794245388,0.03960396,0.772277228
12,182398,IQSEC3-AS1,0.101144583,0.794245388,0.435643564,0.564356436
13,32031299,FRY,0.102085889,0.794245388,0.752475248,0.128712871
6,90296907,BACH2,0.102130291,0.794245388,0.643564356,0.356435644
19,1490745,PCSK4,0.101173692,0.794245388,0.752475248,0.247524752
17,76307997,QRICH2,0.102076362,0.794245388,0.683168317,0.316831683
15,56918570,ZNF280D,0.102088819,0.794245388,0.732673267,0.267326733
16,4788395,SEPTIN12,0.101121965,0.794245388,0.663366337,0.336633663
9,83623048,IDNK,0.102122044,0.794245388,0.554455446,0.445544554
11,57597386,SERPING1,0.101678851,0.794245388,0.504950495,0.485148515
19,43827291,ZNF283,0.101859692,0.794245388,0.712871287,0.287128713
12,74537826,ATXN7L3B,0.101954337,0.794245388,0.564356436,0.435643564
17,17236117,NA,0.101678455,0.794245388,0.554455446,0.326732673
17,20321163,CCDC144CP,0.102231504,0.794525791,0.128712871,0.871287129
19,48811028,BCAT2,0.103084034,0.794685356,0.217821782,0.782178218
20,34516408,DYNLRB1,0.103656886,0.794685356,0.396039604,0.603960396
2,130913985,ARHGEF4,0.103675893,0.794685356,0.217821782,0.722772277
17,61863520,BRIP1,0.104099807,0.794685356,0.188118812,0.801980198
4,41256412,UCHL1,0.103292281,0.794685356,0.03960396,0.96039604
9,15307359,TTC39B,0.103201878,0.794685356,0.217821782,0.643564356
19,15498955,PGLYRP2,0.103770111,0.794685356,0.079207921,0.920792079
14,103562830,BAG5,0.103911361,0.794685356,0.287128713,0.712871287
2,142131700,LRP1B,0.102549213,0.794685356,0.01980198,0.603960396
1,22451850,ZBTB40,0.104141971,0.794685356,0.326732673,0.673267327
12,63844292,SRGAP1,0.104087177,0.794685356,0.376237624,0.623762376
7,151028421,ABCB8,0.102860282,0.794685356,0.178217822,0.821782178
6,31834607,SNHG32,0.104084789,0.794685356,0.217821782,0.762376238
19,49119139,C19orf73,0.103031903,0.794685356,0,0.98019802
22,38723504,PRDX3P1,0.102550483,0.794685356,0.247524752,0.752475248
20,50172549,LINC01273,0.102458371,0.794685356,0.118811881,0.881188119
17,28357580,TMEM199,0.102963724,0.794685356,0.376237624,0.623762376
9,14590064,NA,0.103502658,0.794685356,0.326732673,0.673267327
12,8205983,NA,0.104009408,0.794685356,0.405940594,0.584158416
11,47848554,NUP160,0.103842759,0.794685356,0.514851485,0.485148515
13,97953657,IPO5,0.103369465,0.794685356,0.861386139,0.099009901
19,51225063,CD33,0.103091484,0.794685356,0.603960396,0.396039604
12,43758816,PUS7L,0.10337384,0.794685356,0.851485149,0.148514851
11,76380970,THAP12,0.10251754,0.794685356,0.821782178,0.178217822
11,60455751,MS4A1,0.102649472,0.794685356,0.851485149,0.01980198
15,42575658,STARD9,0.103798881,0.794685356,0.663366337,0.316831683
22,30607083,TCN2,0.103804316,0.794685356,0.712871287,0.287128713
21,36360629,NA,0.103765428,0.794685356,0.564356436,0.435643564
10,92418666,MARK2P9,0.103602871,0.794685356,0.564356436,0.386138614
7,23206012,NA,0.104476199,0.795245177,0.118811881,0.752475248
1,62194830,L1TD1,0.10443669,0.795245177,0.227722772,0.772277228
17,73232394,MTNAP1,0.104383785,0.795245177,0.801980198,0.198019802
5,116085473,COMMD10,0.104341289,0.795245177,0.702970297,0.297029703
7,151048291,ASIC3,0.104623638,0.795374466,0.227722772,0.762376238
11,777577,GATD1-DT,0.104573039,0.795374466,0.653465347,0.346534653
19,39834200,DYRK1B,0.105400982,0.795388618,0.376237624,0.623762376
2,218859820,WNT6,0.105458898,0.795388618,0.128712871,0.871287129
11,47565334,CELF1,0.10559098,0.795388618,0.267326733,0.732673267
14,92121936,CPSF2,0.105259279,0.795388618,0.366336634,0.633663366
1,55581036,NA,0.10535591,0.795388618,0.415841584,0.584158416
13,77026766,MYCBP2-AS1,0.10529815,0.795388618,0.138613861,0.792079208
15,40465333,NA,0.104782694,0.795388618,0.237623762,0.762376238
22,19017833,DGCR5,0.105173318,0.795388618,0.079207921,0.910891089
17,7858942,NA,0.104867573,0.795388618,0.089108911,0.910891089
3,38496126,EXOG,0.105603918,0.795388618,0.603960396,0.396039604
4,4348139,NSG1,0.105510449,0.795388618,0.702970297,0.267326733
2,88861922,IGKJ1,0.10529644,0.795388618,0.861386139,0.118811881
5,139462742,ECSCR,0.10497973,0.795388618,0.554455446,0.445544554
16,2268622,MIR3677HG,0.104696858,0.795388618,0.712871287,0.287128713
3,71584942,FOXP1-DT,0.105517486,0.795388618,0.514851485,0.465346535
14,60658258,SIX1,0.105832936,0.796511189,0.128712871,0.871287129
2,43637272,PLEKHH2,0.105883602,0.796511189,0.207920792,0.792079208
6,169751621,ERMARD,0.106085709,0.797105396,0.217821782,0.782178218
15,45631147,SQOR,0.106093329,0.797105396,0.138613861,0.861386139
10,77781875,IMPDH1P5,0.106285906,0.798060556,0.207920792,0.792079208
19,12156728,ZNF625,0.106368465,0.798188959,0.841584158,0.118811881
1,224356849,CNIH4,0.106509559,0.798756188,0.346534653,0.653465347
11,45355370,NA,0.106654091,0.798857487,0.089108911,0.910891089
17,57988178,VEZF1,0.106594597,0.798857487,0.683168317,0.297029703
11,72752402,ARAP1,0.106751661,0.799097456,0.841584158,0.158415842
6,157381132,ZDHHC14,0.106956387,0.800138762,0.267326733,0.732673267
2,156342347,NR4A2,0.107121702,0.800884145,0.722772277,0.227722772
2,216412413,SMARCAL1,0.107317166,0.800905424,0.277227723,0.722772277
11,43311962,API5,0.107321589,0.800905424,0.495049505,0.504950495
6,31053449,HCG22,0.107316103,0.800905424,0.613861386,0.386138614
8,143733800,FAM83H,0.107399881,0.800999482,0.04950495,0.95049505
10,17228258,VIM,0.107599417,0.801997122,0.227722772,0.772277228
14,21476673,TOX4,0.107847294,0.802872702,0.099009901,0.900990099
14,69191510,EXD2,0.107848572,0.802872702,1,0
17,58006673,NA,0.107927677,0.802971382,0.524752475,0.396039604
3,52830738,ITIH4,0.111811768,0.804629081,0.168316832,0.742574257
16,2911936,FLYWCH1,0.11113687,0.804629081,0.297029703,0.702970297
12,96400559,CDK17,0.112608683,0.804629081,0.108910891,0.891089109
1,51519327,EPS15,0.109495536,0.804629081,0.079207921,0.920792079
19,55485003,NAT14,0.109845691,0.804629081,0.336633663,0.663366337
7,73578790,TBL2,0.110100082,0.804629081,0.138613861,0.861386139
10,27242129,ACBD5,0.112872916,0.804629081,0.267326733,0.732673267
11,119729083,NECTIN1,0.109420386,0.804629081,0.217821782,0.772277228
19,35903855,HCST,0.108891874,0.804629081,0.267326733,0.732673267
11,18042425,TPH1,0.10842963,0.804629081,0.495049505,0.504950495
5,79069716,BHMT2,0.112253915,0.804629081,0.069306931,0.930693069
2,130342223,CCDC115,0.110045247,0.804629081,0.04950495,0.95049505
8,116766502,UTP23,0.111590023,0.804629081,0.02970297,0.97029703
3,133895835,RAB6B,0.109511363,0.804629081,0.178217822,0.643564356
8,102655901,KLF10,0.112801452,0.804629081,0.445544554,0.544554455
16,69950704,CLEC18A,0.112418625,0.804629081,0.01980198,0.98019802
2,169479177,BBS5,0.112335557,0.804629081,0.326732673,0.673267327
1,42846572,ZNF691,0.111093398,0.804629081,0.366336634,0.633663366
5,96875938,ERAP2,0.11039981,0.804629081,0.118811881,0.881188119
9,15422703,SNAPC3,0.111478715,0.804629081,0.089108911,0.910891089
19,3985468,EEF2,0.109055871,0.804629081,0.495049505,0.504950495
4,87322905,HSD17B13,0.110552299,0.804629081,0.356435644,0.643564356
12,117968982,KSR2,0.11060088,0.804629081,0.079207921,0.920792079
17,16438821,SNHG29,0.110932941,0.804629081,0.138613861,0.841584158
11,65890111,CCDC85B,0.110896891,0.804629081,0.455445545,0.544554455
10,131311720,TCERG1L,0.109252301,0.804629081,0.188118812,0.742574257
19,48606742,SPACA4,0.112194737,0.804629081,0.02970297,0.97029703
14,92121916,NDUFB1,0.111138342,0.804629081,0.475247525,0.524752475
2,38875961,MORN2,0.108929971,0.804629081,0.178217822,0.821782178
10,79703226,NUTM2B,0.111082974,0.804629081,0.455445545,0.544554455
9,21031635,HACD4,0.111202472,0.804629081,0.089108911,0.910891089
12,85836569,RASSF9,0.112868546,0.804629081,0.178217822,0.821782178
1,156282824,SMG5,0.111690087,0.804629081,0.415841584,0.584158416
2,203190779,RPL12P16,0.111668262,0.804629081,0.128712871,0.514851485
10,32446139,CCDC7,0.113429341,0.804629081,0.425742574,0.574257426
7,20827325,RPL23P8,0.109624694,0.804629081,0,0.841584158
2,101001713,NA,0.113342037,0.804629081,0.079207921,0.910891089
1,159961217,LINC01133,0.109900173,0.804629081,0.455445545,0.504950495
1,32362195,FAM229A,0.10828319,0.804629081,0.227722772,0.772277228
3,129381297,IFT122P2,0.113334382,0.804629081,0.386138614,0.613861386
4,173169651,GALNT7-DT,0.113188905,0.804629081,0.227722772,0.772277228
5,150485298,NDST1-AS1,0.109893082,0.804629081,0.227722772,0.772277228
16,29447025,SMG1P6,0.113330032,0.804629081,0.04950495,0.95049505
15,82513949,GOLGA2P10,0.10978429,0.804629081,0.118811881,0.881188119
6,4018712,NA,0.111167773,0.804629081,0.00990099,0.792079208
1,220829210,NA,0.11184328,0.804629081,0.089108911,0.910891089
12,118430146,NA,0.1128602,0.804629081,0.356435644,0.564356436
9,96116410,NA,0.112002687,0.804629081,0.386138614,0.613861386
17,5282264,RABEP1,0.112676594,0.804629081,0.712871287,0.267326733
8,53843557,ATP6V1H,0.111962936,0.804629081,0.554455446,0.445544554
12,69348340,LYZ,0.109902546,0.804629081,0.881188119,0.099009901
16,425618,RAB11FIP3,0.1106426,0.804629081,0.514851485,0.178217822
19,9936551,OLFM2,0.113387012,0.804629081,0.643564356,0.356435644
7,141738346,SSBP1,0.108301351,0.804629081,0.712871287,0.287128713
6,138107510,PERP,0.112994098,0.804629081,0.920792079,0.079207921
3,122055365,CD86,0.10862159,0.804629081,0.623762376,0.346534653
2,60756229,PAPOLG,0.112854083,0.804629081,0.742574257,0.257425743
22,36166176,APOL3,0.109155409,0.804629081,0.613861386,0.376237624
15,74173670,ISLR,0.110592265,0.804629081,0.663366337,0.336633663
19,18274508,IQCN,0.108770848,0.804629081,0.514851485,0.485148515
19,50329652,NR1H2,0.110416502,0.804629081,0.693069307,0.306930693
18,74495815,CNDP2,0.11284168,0.804629081,0.683168317,0.316831683
12,51906907,ACVRL1,0.109629122,0.804629081,0.514851485,0.475247525
21,32393025,URB1,0.112921382,0.804629081,0.940594059,0.059405941
10,7787980,KIN,0.110612009,0.804629081,0.534653465,0.465346535
9,78031457,GNAQ,0.110223807,0.804629081,0.524752475,0.475247525
1,158831316,MNDA,0.110107336,0.804629081,0.534653465,0.465346535
5,35852694,IL7R,0.112995484,0.804629081,0.930693069,0.069306931
11,69294137,MYEOV,0.111404912,0.804629081,0.841584158,0.158415842
15,99098216,SYNM,0.112957749,0.804629081,0.534653465,0.465346535
12,132956305,ZNF605,0.109922353,0.804629081,0.910891089,0.089108911
17,8310240,ARHGEF15,0.110519134,0.804629081,0.603960396,0.396039604
9,128342152,TMSB4XP4,0.113272823,0.804629081,0.683168317,0.316831683
17,45452843,NA,0.112705253,0.804629081,0.554455446,0.396039604
20,50153733,PEDS1,0.109209916,0.804629081,0.811881188,0.188118812
12,130810605,NA,0.112594052,0.804629081,0.534653465,0.465346535
20,32856620,NA,0.109575232,0.804629081,0.841584158,0.158415842
16,25066936,LINC02175,0.112361037,0.804629081,0.910891089,0.079207921
19,38845498,NA,0.109599448,0.804629081,0.97029703,0.01980198
6,99587610,TSTD3,0.112335406,0.804629081,0.574257426,0.425742574
6,28252223,ZKSCAN4,0.113654721,0.805459076,0.495049505,0.504950495
7,151277895,SMARCD3,0.113678454,0.805459076,0.900990099,0.02970297
1,778625,NA,0.113886389,0.806092193,0.415841584,0.584158416
17,49414904,PHB1,0.11390002,0.806092193,0.891089109,0.108910891
6,32178353,RNF5,0.114187783,0.80719178,0.059405941,0.940594059
16,89818178,SPIRE2,0.114140249,0.80719178,0.366336634,0.633663366
16,29454963,BOLA2,0.11432395,0.80768612,0.435643564,0.564356436
17,44004545,NAGS,0.114764133,0.807987202,0.396039604,0.524752475
3,75668930,DUX4L26,0.114764019,0.807987202,0.099009901,0.891089109
