CHR,BP,SNP,P_nonlog,p_adjusted,CTS,NS
17,41836262,NT5C3B,0.45179566732108,0.92988238019171,0,1
17,40443460,IGFBP4,0.76986865860316,0.980319912913549,0,1
18,80033948,TXNL4A,0.260173809037942,0.890584046973389,0,1
19,14091035,SAMD1,0.0339949733743334,0.703280846277467,0,1
19,291503,PLPP2,0.132233937547853,0.817074088871852,0,1
21,41879481,PRDM15,0.929402081970387,0.993225180114794,0,1
21,44300050,PFKL,0.0385105599784576,0.729735361741525,0,1
19,17419080,MVB12A,0.360448564460131,0.914072639085118,0,1
19,4400546,SH3GL1,0.0584389155875003,0.744243263598373,0,1
19,5791237,DUS3L,0.0035430656786084,0.491948728494806,0,1
19,41310188,CCDC97,0.0443384779318425,0.736986376599425,0,1
19,41350910,TMEM91,0.86893812101679,0.987511507504133,0,1
19,36379198,ZFP14,0.295539634244806,0.899491824538988,0,1
11,321339,IFITM3,0.0935078274749563,0.793943067511299,0,1
11,289137,PGGHG,0.222054378257123,0.880032148878884,0,1
21,31873314,HUNK,0.399984634781385,0.914072639085118,0,1
21,45981736,COL6A1,0.0245055374534342,0.670635439677434,0,1
21,33480010,TMEM50B,0.62284650044094,0.964861884352216,0,1
21,32393025,URB1,0.165065958914842,0.84230521830446,0,1
14,104795750,AKT1,0.98365913808984,0.999597498803595,0,1
19,48673080,NTN5,0.914061433098161,0.991789036825467,0,1
19,48513188,LMTK3,0.911914768040169,0.991682115736584,0,1
19,45079194,GEMIN7,0.0736422852176928,0.76119658587988,0,1
19,8149845,FBN3,0.620003953725863,0.964861884352216,0,1
19,50476752,GARIN5A,0.3798235618872,0.914072639085118,0,1
19,51108369,CTU1,0.273128746894075,0.893636817508345,0,1
19,49527617,RCN3,0.691063029562095,0.974896971310542,0,1
1,16212608,ARHGEF19,0.793083824354527,0.980456857817333,0,1
1,35719471,C1orf216,0.151159752520144,0.831803030744197,0,1
1,36323614,EVA1B,0.90437928267715,0.9914826985321,0,1
4,127880860,PLK4,0.736195763791263,0.980051035639129,0,1
1,21440127,NBPF3,0.793858362278347,0.980456857817333,0,1
1,21937296,HSPG2,0.750698806844477,0.980319912913549,0,1
1,63529185,ITGB3BP,0.415826385821683,0.91993900102567,0,1
1,67430414,SERBP1,0.32737857916108,0.905768810095788,0,1
1,77219429,PIGK,0.967242630608844,0.998320138638603,0,1
1,31576484,TINAGL1,0.371593799428633,0.914072639085118,0,1
1,44775250,RPS8,0.508045149580715,0.94090492292151,0,1
1,44739817,KIF2C,0.382924967765194,0.914072639085118,0,1
1,46757837,CYP4B1,0.537246238283815,0.94870187503825,0,1
1,54980791,TMEM61,0.743739507210055,0.980051035639129,0,1
1,112396180,CTTNBP2NL,0.019732715115478,0.65720660677987,0,1
1,109426426,PSMA5,0.533862538018109,0.946303777734184,0,1
1,110873153,CD53,0.359946107920641,0.914072639085118,0,1
1,165698862,ALDH9A1,0.416607682021144,0.91993900102567,0,1
1,169105696,ATP1B1,0.274424084002279,0.893636817508345,0,1
1,169367966,NME7,0.217563965232441,0.874826768637889,0,1
1,166839446,POGK,0.0435698607328361,0.736986376599425,0,1
1,167553766,CREG1,0.513371246839063,0.94090492292151,0,1
1,165630860,MGST3,0.442619647813654,0.924607100410356,0,1
1,176207492,COP1,0.489874872064267,0.937649279022182,0,1
1,163217635,RGS5,0.403720193325143,0.914072639085118,0,1
1,179882595,TOR1AIP1,0.813031027944611,0.982174687874377,0,1
1,183636084,RGL1,0.266530499631888,0.893247573030753,0,1
1,151540304,TUFT1,0.568220554350331,0.951392832444744,0,1
1,151612399,SNX27,0.241896397266723,0.88913921251193,0,1
1,150926262,SETDB1,0.237550783682388,0.88913921251193,0,1
1,150236155,ANP32E,0.584228372287183,0.955650696212407,0,1
1,151372732,SELENBP1,0.0735108207782846,0.76119658587988,0,1
2,91659971,LSP1P4,NA,NA,0,1
1,150876767,ARNT,0.847041133332186,0.984496531380847,0,1
1,150720887,HORMAD1,0.296791641972242,0.899810955874169,0,1
1,151070577,GABPB2,0.940676859587951,0.993589888754921,0,1
1,155050565,ADAM15,0.563672179670388,0.951392832444744,0,1
1,153391187,S100A8,0.255430667447214,0.88913921251193,0,1
1,154155115,NUP210L,0.14803043991837,0.831022981212901,0,1
1,154220178,UBAP2L,0.200924329605953,0.860033365616887,0,1
1,154272510,HAX1,0.958431634199606,0.997131067777698,0,1
1,154870279,KCNN3,0.998407527528977,0.999788830916173,0,1
1,153923359,GATAD2B,0.273817488963443,0.893636817508345,0,1
1,155911403,RIT1,0.286696420439295,0.897986950518226,0,1
1,152325202,FLG,0.648178973315066,0.970015619046001,0,1
1,231241186,C1orf131,0.388447939723369,0.914072639085118,0,1
1,246724046,SCCPDH,0.373445214475507,0.914072639085118,0,1
1,235883639,LYST,0.429100081085112,0.924345222203858,0,1
1,225777812,SRP9,0.128617851606232,0.813175935279845,0,1
1,224356849,CNIH4,0.13426369707789,0.820125319537132,0,1
1,228139961,GUK1,0.799170847574288,0.980963430381155,0,1
1,228105410,C1orf35,0.775067148914932,0.980319912913549,0,1
1,202710416,SYT2,0.379619039348243,0.914072639085118,0,1
1,202144742,ARL8A,0.605181772550462,0.963705707162231,0,1
2,38603585,HNRNPLL,0.55457518924884,0.951392832444744,0,1
2,44361949,CAMKMT,0.442667880257543,0.924607100410356,0,1
2,42169349,EML4,0.332743674553623,0.906718723096836,0,1
2,63827842,WDPCP,0.894627562861097,0.9914826985321,0,1
2,66433470,MEIS1,0.0671401145314947,0.760287830281628,0,1
2,96266131,CIAO1,0.355768910324668,0.914072639085118,0,1
2,95165412,ZNF514,0.247290015377776,0.88913921251193,0,1
2,70978379,ANKRD53,0.128271502909878,0.813175935279845,0,1
2,73737399,TPRKB,0.189713070256267,0.85414017372834,0,1
2,73642392,NAT8,0.179656330998202,0.851052137961229,0,1
2,72826040,EXOC6B,0.0455663408323561,0.736986376599425,0,1
2,88170294,THNSL2,0.296828067736601,0.899810955874169,0,1
2,119679166,TMEM177,0.457551847985224,0.92988238019171,0,1
2,113627228,RABL2A,0.836690193213826,0.98384115137052,0,1
2,99154964,LIPT1,0.848631334535754,0.984496531380847,0,1
2,136765544,THSD7B,0.600332937592103,0.961897029683098,0,1
2,127645863,GPR17,0.0363710568526341,0.715835621434441,0,1
2,153871912,GALNT13,0.434231761561371,0.924558755381023,0,1
2,158456963,PKP4,0.315343348196809,0.905768810095788,0,1
2,169694453,PHOSPHO2,0.68892513396007,0.974594704630722,0,1
2,207625927,METTL21A,0.292267135640639,0.897986950518226,0,1
2,208359713,PTH2R,0.996556493564948,0.999788830916173,0,1
3,4467280,SUMF1,0.774629179744461,0.980319912913549,0,1
2,238100156,ESPNL,0.500985285349531,0.94090492292151,0,1
2,231781670,COPS7B,0.340107306808266,0.909352666580004,0,1
2,231961244,DIS3L2,0.875996993533048,0.988826659963065,0,1
3,11846918,TAMM41,0.872771253258271,0.988140260427508,0,1
2,219498866,GMPPA,0.947572546891257,0.995459550511238,0,1
3,14556074,GRIP2,0.62879497844149,0.966748340458672,0,1
3,28574790,RBMS3,0.585145341368787,0.956381744710862,0,1
3,37861959,CTDSPL,0.18731316634378,0.85414017372834,0,1
3,36380343,STAC,0.745363863570189,0.980051035639129,0,1
3,12796471,CAND2,0.099923441380056,0.793943067511299,0,1
3,69084943,ARL6IP5,0.514745160463559,0.94090492292151,0,1
3,69052302,TMF1,0.494132975716772,0.940158035976898,0,1
3,45555393,LIMD1,0.92519774879332894,0.992499471973885,0,1
3,44578222,ZNF660,0.311745031031546,0.905768810095788,0,1
3,101827990,NFKBIZ,0.502357170642838,0.94090492292151,0,1
3,101779201,NXPE3,0.778733244670594,0.980319912913549,0,1
3,111859179,PHLDB2,0.277016401129986,0.893636817508345,0,1
3,111979009,ABHD10,0.524197451269989,0.943312692400866,0,1
3,119579650,ADPRH,0.997429692166193,0.999788830916173,0,1
3,113211002,BOC,0.274655086321234,0.893636817508345,0,1
3,150552353,EIF2A,0.40128768831193,0.914072639085118,0,1
3,172711217,NCEH1,0.878488642101646,0.989602024514639,0,1
8,12436342,FAM86B2,0.638726186848283,0.968511688274635,0,1
3,188208197,LPP,0.859015891498261,0.984496531380847,0,1
3,194633688,TMEM44,0.142060728295676,0.829160941936744,0,1
3,49422752,AMT,0.478490939232318,0.933957611696401,0,1
3,180871004,NA,0.801468796303876,0.981420168022581,0,1
3,122022203,ILDR1,0.333804226168771,0.906718723096836,0,1
3,195812276,MUC4,0.299757199047745,0.901133206498974,0,1
4,986894,DGKQ,0.291697349199739,0.897986950518226,0,1
4,993439,SLC26A1,0.420380435214379,0.921272044476111,0,1
4,67545605,CENPC,0.880473961853555,0.989602024514639,0,1
4,48906936,OCIAD2,0.482353990695949,0.935070255389075,0,1
4,99564031,TRMT10A,0.393722436644605,0.914072639085118,0,1
4,89838259,SNCA,0.0672185256758342,0.760287830281628,0,1
4,88523501,PYURF,0.643071420513016,0.970015619046001,0,1
4,102868977,CISD2,0.279619117068329,0.893636817508345,0,1
4,119212644,USP53,0.247000494333179,0.88913921251193,0,1
4,164384049,MARCHF1,0.41711239951208,0.91993900102567,0,1
4,153789119,SFRP2,0.566368131980833,0.951392832444744,0,1
4,151099572,RPS3A,0.245898561188176,0.88913921251193,0,1
4,169010274,CBR4,0.771647657294298,0.980319912913549,0,1
4,186191519,CYP4V2,0.394822991720244,0.914072639085118,0,1
5,1801399,NDUFS6,0.701020572416795,0.975560889226254,0,1
5,16936275,MYO10,0.626189795239624,0.965684140438785,0,1
5,14581774,OTULINL,0.147785499836777,0.831022981212901,0,1
5,58460259,PLK2,0.64381787363959,0.970015619046001,0,1
5,55102647,GZMA,0.965935086991674,0.998320138638603,0,1
5,68215719,PIK3R1,0.478554190165293,0.933957611696401,0,1
5,79111778,BHMT,0.670126004281506,0.974288121180029,0,1
5,103120147,GIN1,0.180465259023866,0.851052137961229,0,1
5,71067651,GTF2H2,0.926142109473538,0.992499471973885,0,1
5,73498407,BTF3,0.191342225442384,0.85414017372834,0,1
5,108382097,FBXL17,0.215778627368293,0.874718216013965,0,1
5,95698710,SPATA9,0.352084459523306,0.914072639085118,0,1
5,111070061,TSLP,0.0223315517142433,0.65720660677987,0,1
5,119268691,TNFAIP8,0.148493087264447,0.831022981212901,0,1
5,115841479,ATG12,0.653241346141661,0.973068215124311,0,1
5,129460264,ADAMTS19,0.542199898495669,0.951236707926137,0,1
5,144170713,YIPF5,0.325402335132002,0.905768810095788,0,1
5,156963254,TIMD4,0.473702367409746,0.932787295114289,0,1
5,159210052,RNF145,0.88548030690057,0.990676775049711,0,1
5,149358006,PCYOX1L,0.546833198209037,0.951392832444744,0,1
5,151771044,G3BP1,0.164054027866088,0.841219751086336,0,1
5,178153966,NHP2,0.68188053835293,0.974594704630722,0,1
6,2750965,MYLK4,0.264876408331955,0.893247573030753,0,1
6,13328582,TBC1D7,0.713266502940832,0.977486743374554,0,1
6,13487661,GFOD1,0.254822574450578,0.88913921251193,0,1
5,141234332,PCDHB18P,0.976005586805172,0.998645910094565,0,1
5,140700333,ZMAT2,0.394383756745184,0.914072639085118,0,1
5,137736089,KLHL3,0.548799346314801,0.951392832444744,0,1
6,46735692,PLA2G7,0.356192898768271,0.914072639085118,0,1
6,39792297,DAAM2,0.944575476244533,0.994345267082386,0,1
6,37005646,FGD2,0.648439528778898,0.970015619046001,0,1
6,43308796,CRIP3,0.121902005429859,0.813175935279845,0,1
6,44297687,TCTE1,0.114576033856695,0.804584248328812,0,1
6,42879617,RPL7L1,0.281674131296063,0.893636817508345,0,1
6,46652829,CYP39A1,0.650667562445343,0.972029680935037,0,1
6,78867471,IRAK1BP1,0.946215236753888,0.994964834425836,0,1
6,97283209,MMS22L,0.8310151371275,0.98384115137052,0,1
6,99350061,FAXC,0.507058399744157,0.94090492292151,0,1
6,87590002,RARS2,0.799562290729886,0.980963430381155,0,1
6,107824316,SCML4,0.0267393629562331,0.673749025394511,0,1
6,122995970,CLVS2,0.0458428626842076,0.736986376599425,0,1
6,127118603,RSPO3,0.459500159959739,0.929991908780526,0,1
6,132798552,SLC18B1,0.469138142307774,0.931092335914764,0,1
6,159800248,PNLDC1,0.37923028211165,0.914072639085118,0,1
6,151452257,ARMT1,0.975365171256215,0.998645910094565,0,1
6,160348267,SLC22A3,0.0465930547458941,0.739162526514506,0,1
6,167791092,NA,0.920942844864195,0.992069678064095,0,1
7,12403940,VWDE,0.367602202712474,0.914072639085118,0,1
7,3301447,SDK1,0.476827450962203,0.933957611696401,0,1
2,113588549,WASH2P,0.809015902824363,0.982134296771912,0,1
7,6826769,CCZ1B,0.373892718610186,0.914072639085118,0,1
7,44467896,RPL32P18,0.700179456432382,0.975560889226254,0,1
7,45888356,IGFBP1,0.613551887771736,0.963982507549865,0,1
7,76625682,POMZP3,0.896209846982913,0.9914826985321,0,1
7,56051603,PSPH,0.162032137877741,0.841219751086336,0,1
7,100158714,TRAPPC14,0.888324086558757,0.9914826985321,0,1
7,100689447,GIGYF1,0.63143156007941,0.966816051765673,0,1
7,99919599,TRIM4,0.234986004531103,0.88913921251193,0,1
7,100428816,MEPCE,0.0165194519389527,0.632256609523501,0,1
7,158704828,NCAPG2,0.525569354542407,0.943312692400866,0,1
7,139340358,LUC7L2,0.164422244005253,0.841219751086336,0,1
8,8893644,MFHAS1,0.387995566321483,0.914072639085118,0,1
8,406427,FBXO25,0.154735883379669,0.832378731475532,0,1
8,19758028,CSGALNACT1,0.100266478195745,0.794189872422407,0,1
8,20197366,ATP6V1B2,0.8063044886727,0.981577162726756,0,1
8,27772652,CCDC25,0.0358598059571908,0.714553817652234,0,1
8,22669147,BIN3,0.715841050268289,0.977547960738985,0,1
8,23528804,SLC25A37,0.354449428256317,0.914072639085118,0,1
8,38728185,TACC1,0.712075553137304,0.977486743374554,0,1
8,38382271,NSD3,0.0460785802025265,0.736986376599425,0,1
8,66432485,ADHFE1,0.724804234541507,0.978200446661864,0,1
8,104589023,LRP12,0.171496983055741,0.848738439219658,0,1
8,124543086,NDUFB9,0.958695862697403,0.997131067777698,0,1
8,143578356,NAPRT,0.32761512594667,0.905768810095788,0,1
9,19103118,HAUS6,0.404867318161678,0.914072639085118,0,1
9,27573865,C9orf72,0.225504317399701,0.880276173753511,0,1
9,37576348,FBXO10,0.312638226090998,0.905768810095788,0,1
9,65668804,ZNG1E,NA,NA,0,1
9,84668550,NTRK2,0.714218287087141,0.977486743374554,0,1
9,83623048,IDNK,0.371781144577076,0.914072639085118,0,1
9,111896765,UGCG,0.281572478823038,0.893636817508345,0,1
9,112750837,SNX30,0.581048642797045,0.955625613218772,0,1
9,121207793,GSN,0.247864007713444,0.88913921251193,0,1
9,113401332,ALAD,0.479150718261044,0.933957611696401,0,1
9,117415069,ASTN2,0.99508163095084,0.999788830916173,0,1
9,113410671,POLE3,0.272374850201544,0.893636817508345,0,1
9,133376165,SURF4,0.969124002025799,0.998320138638603,0,1
9,133163944,GBGT1,0.568451525958359,0.951392832444744,0,1
9,133356675,SURF1,0.274782516497633,0.893636817508345,0,1
9,133336397,SURF6,0.908204005102001,0.9914826985321,0,1
9,133348213,RPL7A,0.787884006118225,0.980456857817333,0,1
9,130265881,HMCN2,0.986162138667137,0.999763549686192,0,1
9,137578934,DPH7,0.0310430602324856,0.697821779863545,0,1
10,11823338,PROSER2,0.643041669585475,0.970015619046001,0,1
10,23095505,MSRB2,0.703828154484235,0.976614767409681,0,1
10,26697658,PDSS1,0.0696661636322566,0.760287830281628,0,1
10,15860519,MINDY3,0.357301417651558,0.914072639085118,0,1
10,17951838,SLC39A12,0.637581825153548,0.968511688274635,0,1
10,16817527,RSU1,0.656952409417769,0.974288121180029,0,1
10,34815324,PARD3,0.745422601922918,0.980051035639129,0,1
10,37125787,ANKRD30A,0.868165052664655,0.98734541585713,0,1
10,31319124,ZEB1,0.0324068378895173,0.700946059096365,0,1
10,63133246,NRBF2,0.728849297705148,0.978808665454273,0,1
10,75431452,LRMDA,0.219716202953747,0.87751634100227,0,1
10,73874590,CAMK2G,0.205459080335864,0.866222804177709,0,1
10,86983853,ADIRF,0.390120679619881,0.914072639085118,0,1
10,90871715,RPP30,0.338281549460806,0.909352666580004,0,1
10,93702571,FRA10AC1,0.721508523768775,0.978200446661864,0,1
10,72355229,DNAJB12,0.093190958754078,0.793943067511299,0,1
10,113751453,PLEKHS1,0.563728525395655,0.951392832444744,0,1
10,133358034,FUOM,0.488719417961795,0.937649279022182,0,1
10,132332153,LRRC27,0.223842134405686,0.880032148878884,0,1
10,133394093,MTG1,0.647449664078058,0.970015619046001,0,1
10,133379233,PAOX,0.505488340426698,0.94090492292151,0,1
10,103367966,TAF5,0.327466246968044,0.905768810095788,0,1
10,119542707,RGS10,0.0583586746648388,0.744243263598373,0,1
11,6927661,ZNF215,0.53696238239854,0.94870187503825,0,1
11,43680679,HSD17B12,0.71556239185635,0.977547960738985,0,1
11,34916498,APIP,0.478066085811469,0.933957611696401,0,1
11,46936688,CSTPP1,0.859446382127088,0.984509983767519,0,1
11,86374735,CCDC81,0.171942407104196,0.848738439219658,0,1
11,95089809,ENDOD1,0.102107846676105,0.797227293011959,0,1
11,96389922,CCDC82,0.82901631606457,0.98384115137052,0,1
11,79440947,TENM4,0.512986952954606,0.94090492292151,0,1
11,113314528,TTC12,0.681635610146002,0.974594704630722,0,1
11,113475388,DRD2,0.312845196544929,0.905768810095788,0,1
11,134331873,GLB1L2,0.958966743387234,0.997131067777698,0,1
11,61333548,TKFC,0.271671984941846,0.893636817508345,0,1
11,62601839,MTA2,0.189332654738685,0.85414017372834,0,1
20,2536606,TMC2,0.391706372244627,0.914072639085118,0,1
11,62612712,EML3,0.673885087102637,0.974288121180029,0,1
11,62123972,INCENP,0.297900614184262,0.900757187110809,0,1
11,60867561,ZP1,0.160459316754606,0.840247542507524,0,1
1,2425979,PLCH2,0.0741570269671472,0.763968718632978,0,1
20,30377371,FRG1BP,0.416157120893848,0.91993900102567,0,1
11,61430030,CPSF7,0.893995175421184,0.9914826985321,0,1
11,62622174,B3GAT3,0.121758015783685,0.813175935279845,0,1
11,125625215,CHEK1,0.00856271992259328,0.56751953687011,0,1
11,124762289,ESAM,0.336097132608758,0.908902674326255,0,1
20,32743996,COMMD7,0.385595470966667,0.914072639085118,0,1
20,63216233,YTHDF1,0.0478040595801468,0.739162526514506,0,1
20,62407284,CABLES2,0.167091181090473,0.842526707618316,0,1
11,65124501,MRPL49,0.271798220911324,0.893636817508345,0,1
16,30091886,TBX6,0.790236073352928,0.980456857817333,0,1
16,29973640,TAOK2,0.482126300445403,0.934977298118314,0,1
11,102843802,MMP3,0.223860153287268,0.880032148878884,0,1
10,46870857,FRMPD2B,NA,NA,0,1
10,61901299,ARID5B,0.486444470284617,0.93732026576331,0,1
16,62037034,CDH8,0.0273817620161099,0.673749025394511,0,1
13,113490994,TMCO3,0.962323116071138,0.997991315356414,0,1
13,51222333,FAM124A,0.455618791476911,0.92988238019171,0,1
14,39265283,MIA2,0.770007999410969,0.980319912913549,0,1
4,176065833,WDR17,0.365889575697832,0.914072639085118,0,1
4,176792726,VEGFC,0.55514904569183,0.951392832444744,0,1
18,68715298,CCDC102B,0.103191581652925,0.800476329262481,0,1
1,192158456,RGS18,0.0784375775283797,0.780132233074572,0,1
11,111245804,POU2AF2,0.212313623560009,0.874718216013965,0,1
5,10244499,ATPSCKMT,0.373666238662152,0.914072639085118,0,1
12,124917367,UBC,0.26508468586347,0.893247573030753,0,1
10,25062278,ENKUR,0.687739868603168,0.974594704630722,0,1
11,18693121,TMEM86A,0.064813516267223,0.75731157323643306,0,1
10,77926525,DLG5,0.090132564744412,0.793943067511299,0,1
4,98930636,EIF4E,0.693781521717349,0.975364590130666,0,1
14,32934932,NPAS3,0.286512379586503,0.897986950518226,0,1
14,35044906,FAM177A1,0.442747502105637,0.924607100410356,0,1
2,676703,TMEM18,0.480145865091727,0.933957611696401,0,1
2,3658194,ALLC,0.570909078645713,0.951392832444744,0,1
11,78080218,NDUFC2,0.610550913457784,0.963705707162231,0,1
10,14462141,FRMD4A,0.577255872917541,0.952515118890736,0,1
11,134253494,ACAD8,0.170955784439355,0.848738439219658,0,1
10,112446997,VTI1A,0.502915230054509,0.94090492292151,0,1
10,132186899,DPYSL4,0.860061288684974,0.984854177051057,0,1
10,7787980,KIN,0.136285309169969,0.820125319537132,0,1
2,190408354,MFSD6,0.603054788337354,0.963564223948183,0,1
2,9206764,ASAP2,0.891438592188028,0.9914826985321,0,1
4,183099292,WWC2,0.774162344698798,0.980319912913549,0,1
4,184734132,CENPU,0.629060504261702,0.966816051765673,0,1
12,32106834,BICD1,0.250670835497278,0.88913921251193,0,1
13,43874926,CCDC122,0.790765960448325,0.980456857817333,0,1
13,44373664,SERP2,0.0675700173162248,0.760287830281628,0,1
2,15561329,NBAS,0.650066179699393,0.971442887839708,0,1
4,155854737,TDO2,0.100270142371345,0.794189872422407,0,1
4,44678556,GUF1,0.299223168842736,0.901133206498974,0,1
4,46475229,GABRA2,0.0652009776845768,0.758048283612543,0,1
13,24922888,CENPJ,0.856853154852542,0.984496531380847,0,1
5,41925253,FBXO4,0.742987999141905,0.980051035639129,0,1
10,118755248,CACUL1,0.47034854928024,0.931092335914764,0,1
6,56955125,BEND6,0.809796474628246,0.982134296771912,0,1
10,119651369,BAG3,0.190825782327511,0.85414017372834,0,1
1,174159409,RABGAP1L,0.561165913383447,0.951392832444744,0,1
1,177164972,ASTN1,0.797615046255769,0.980604177666615,0,1
2,131093459,FAM168B,0.598703625057853,0.960305417158954,0,1
2,131492812,SMPD4BP,0.882610615774947,0.990047787101991,0,1
2,134119982,MGAT5,0.485177618210951,0.93732026576331,0,1
18,46104334,HAUS1,0.647491135773041,0.970015619046001,0,1
18,46173552,ARK2N,0.884931044093004,0.990676775049711,0,1
2,168913370,SPC25,0.310488587836143,0.905768810095788,0,1
2,168901239,G6PC2,0.632479534436328,0.966816051765673,0,1
2,85133409,TCF7L1,0.200171732707317,0.859240566927327,0,1
5,81972024,ATG10,0.644576768725295,0.970015619046001,0,1
5,80488063,FAM151B,0.156080293761761,0.832868206035276,0,1
11,107457843,CWF19L2,0.386720751523048,0.914072639085118,0,1
19,57363476,ZNF547,0.633672375250473,0.967446356851138,0,1
10,15097319,RPP38,0.101998595763213,0.797227293011959,0,1
3,191329076,CCDC50,0.0546165925656568,0.744243263598373,0,1
2,43226608,ZFP36L2,0.487428482013791,0.937377205209011,0,1
2,43637272,PLEKHH2,0.0797629563103126,0.782338219147263,0,1
5,35617843,SPEF2,0.358108366574699,0.914072639085118,0,1
4,87531060,SPARCL1,0.17100158481966,0.848738439219658,0,1
6,121435691,GJA1,0.975023512767381,0.998645910094565,0,1
2,70820599,CLEC4F,0.890976083310164,0.9914826985321,0,1
5,134649270,SAR1B,0.27426080087503,0.893636817508345,0,1
5,134995640,CATSPER3,0.757208162828009,0.980319912913549,0,1
13,94601902,GPR180,0.00928730830348012,0.577968797154042,0,1
1,66752459,DYNLT5,0.0964122548763502,0.793943067511299,0,1
10,89414585,IFIT5,0.870665792791548,0.987815610281331,0,1
10,92689950,HHEX,0.290694929146444,0.897986950518226,0,1
6,144285700,UTRN,0.34212584753618003,0.911005954729551,0,1
7,64990807,ZNF117,0.475009677699638,0.933741765197732,0,1
5,69370013,RAD17,0.210092724718691,0.874718216013965,0,1
12,27022545,MED21,0.646064179134321,0.970015619046001,0,1
4,5051441,STK32B,0.857833210159444,0.984496531380847,0,1
6,4706158,CDYL,0.389131356705412,0.914072639085118,0,1
16,8869011,CARHSP1,0.135574277976304,0.820125319537132,0,1
16,10694944,TEKT5,0.185006618578661,0.854117123635706,0,1
4,101411285,BANK1,0.465246482086958,0.930773929766718,0,1
16,11736232,TXNDC11,0.1186780450819,0.808848026426772,0,1
2,111119377,BCL2L11,0.474856028184828,0.933707775971433,0,1
5,96525266,CAST,0.0963553983035357,0.793943067511299,0,1
6,10886830,SYCP2L,0.511625443597524,0.94090492292151,0,1
1,244864559,HNRNPU,0.487298237122675,0.937377205209011,0,1
2,111898478,MERTK,0.195890024264167,0.855258281186034,0,1
2,112055222,TMEM87B,0.415985671846373,0.91993900102567,0,1
2,156342347,NR4A2,0.306222833517233,0.904400779983463,0,1
2,165204066,SCN3A,0.78267206868395,0.980319912913549,0,1
6,46652914,SLC25A27,0.934406624509722,0.993353094569079,0,1
8,130443659,ASAP1,0.970206840745623,0.998320138638603,0,1
18,35497990,INO80C,0.897096246421236,0.9914826985321,0,1
5,1523976,LPCAT1,0.759374875924295,0.980319912913549,0,1
16,4495762,NMRAL1,0.466124503654965,0.930773929766718,0,1
16,4615026,UBALD1,0.803068202682711,0.981420168022581,0,1
14,93184950,LYSET,0.596218624411418,0.959767176020603,0,1
3,32391670,CMTM7,0.613812220143211,0.963982507549865,0,1
3,33441370,UBP1,0.529433830324742,0.945969188029543,0,1
2,86720172,RMND5A,0.143279964435875,0.829160941936744,0,1
6,154510658,CNKSR3,0.38622003758529,0.914072639085118,0,1
16,85011534,ZDHHC7,0.965044549312666,0.998320138638603,0,1
17,70053480,KCNJ16,0.368697828198039,0.914072639085118,0,1
2,229271284,PID1,0.60688038737256,0.963705707162231,0,1
19,34773228,ZNF599,0.738837729946135,0.980051035639129,0,1
1,84997112,MCOLN2,0.867324097604133,0.986981975812819,0,1
6,117675501,NUS1,0.0837386606899246,0.790609898683428,0,1
7,85186854,SEMA3D,0.361666703727943,0.914072639085118,0,1
14,63543373,PPP2R5E,0.177216085068186,0.851052137961229,0,1
18,23662884,ANKRD29,0.584345314773302,0.955650696212407,0,1
6,70566916,SDHAF4,0.578672143886807,0.953788740424662,0,1
11,119424984,THY1,0.857984120432854,0.984496531380847,0,1
16,84145309,DNAAF1,0.661986544507395,0.974288121180029,0,1
16,85751128,C16orf74,0.0829141257083206,0.790339318990664,0,1
11,121024071,TBCEL,0.411297513831025,0.918414855419794,0,1
5,14871777,ANKH,0.704011233292984,0.976654339172705,0,1
5,14664663,OTULIN,0.620721761366055,0.964861884352216,0,1
11,122655674,UBASH3B,0.703492556829473,0.976608419424908,0,1
11,124865385,ROBO3,0.372194881323183,0.914072639085118,0,1
5,16617057,RETREG1,0.986236693169435,0.999763549686192,0,1
3,100401191,TOMM70,0.759289422905593,0.980319912913549,0,1
17,67377280,PITPNC1,0.163745217440738,0.841219751086336,0,1
1,52366192,CC2D1B,0.51074807524861,0.94090492292151,0,1
2,241776824,GAL3ST2,0.700985159845438,0.975560889226254,0,1
4,37453940,C4orf19,0.656315532710716,0.974288121180029,0,1
4,41256412,UCHL1,0.11976095025436,0.811890198343341,0,1
8,11769638,NEIL2,0.0684144903471056,0.760287830281628,0,1
1,225653141,ENAH,0.516784684255345,0.94090492292151,0,1
1,89272803,GBP5,0.793313581876883,0.980456857817333,0,1
9,42129509,CNTNAP3B,NA,NA,0,1
6,89118080,SRSF12,0.565008469726722,0.951392832444744,0,1
4,185535611,PDLIM3,0.711636630155998,0.977486743374554,0,1
8,73972286,ELOC,0.0565017443914964,0.744243263598373,0,1
21,25607516,MRPL39,0.896976442281792,0.9914826985321,0,1
21,25639271,JAM2,0.505923394543458,0.94090492292151,0,1
21,25735672,ATP5PF,0.465696857811196,0.930773929766718,0,1
21,26966512,ADAMTS5,0.536063582072317,0.948381645666257,0,1
3,12484431,TSEN2,0.420929544541033,0.921272044476111,0,1
17,35448836,SLFN13,0.525451983447779,0.943312692400866,0,1
17,17237181,FLCN,0.0404060476654566,0.736986376599425,0,1
3,16265159,OXNAD1,0.914439938892146,0.991789036825467,0,1
18,9615239,PPP4R1,0.256504186705528,0.88913921251193,0,1
17,18625607,CCDC144BP,0.243559733040416,0.88913921251193,0,1
18,11908710,MPPE1,0.843310961750012,0.98384115137052,0,1
