CHR,BP,SNP,P_nonlog,p_adjusted,CTS,NS
2,101991843,IL1R2,0.273805440657251,0.896950240410628,0.277227722772277,0.722772277227723
2,102064543,IL1R1,0.0934013857411795,0.811452152565044,0.425742574257426,0.574257425742574
2,218859820,WNT6,0.478991781524442,0.965024469008106,0.207920792079208,0.792079207920792
2,102355928,IL18R1,0.0983866459073748,0.820224003316846,0.396039603960396,0.603960396039604
2,241317060,HDLBP,0.978546320427973,0.998152329592111,0.455445544554455,0.544554455445545
2,241149503,PASK,0.0133787353124668,0.579513803652749,0.425742574257426,0.574257425742574
2,1374222,TPO,0.960991785651169,0.997568842811798,0.356435643564356,0.643564356435644
2,9843353,TAF1B,0.381846747944299,0.947501908962801,0.435643564356436,0.564356435643564
2,20225432,SDC1,0.880431789950128,0.992410252283863,0.198019801980198,0.792079207920792
2,64988476,SLC1A4,0.502265907117026,0.969525073251696,0.405940594059406,0.574257425742574
2,174682915,WIPF1,0.227536721323387,0.888034623536241,0.425742574257426,0.574257425742574
2,68365172,PLEK,0.818213541139462,0.988280371049978,0.217821782178218,0.782178217821782
2,70248659,TIA1,0.20505935687138999,0.884892795656983,0.445544554455446,0.554455445544555
2,70257385,PCYOX1,0.0749333347523231,0.788587632262122,0.475247524752475,0.524752475247525
2,70835821,CD207,0.998522062868316,0.999283795043564,0.128712871287129,0.871287128712871
19,1000418,GRIN3B,0.942144255545855,0.997568842811798,0.425742574257426,0.574257425742574
2,47695529,MSH6,0.173527466387574,0.863519235489098,0.306930693069307,0.693069306930693
2,204545792,PARD3B,0.503345514724955,0.969525073251696,0.257425742574257,0.742574257425743
1,15526812,DNAJC16,0.66225566146243,0.986693448675965,0.0396039603960396,0.95049504950495
1,2391706,MORN1,0.589608209404101,0.982895593611682,0.405940594059406,0.584158415841584
1,178776681,RALGPS2,0.255711690739631,0.891199117548678,0.425742574257426,0.544554455445545
1,178871051,ANGPTL1,0.812601975698843,0.988280371049978,0.485148514851485,0.514851485148515
1,54053586,TCEANC2,0.318909957563188,0.922644246207928,0.168316831683168,0.831683168316832
1,54184040,MRPL37,0.658155445574916,0.986693448675965,0.346534653465347,0.643564356435644
1,6235971,ICMT,0.664687614740115,0.986693448675965,0.0693069306930693,0.930693069306931
1,111448891,ATP5PB,0.00917214575492542,0.511682851135871,0.257425742574257,0.742574257425743
1,32816766,S100PBP,0.947128068861739,0.997568842811798,0.495049504950495,0.504950495049505
1,186296278,PRG4,0.986561140273232,0.998152329592111,0.306930693069307,0.643564356435644
1,183590875,NCF2,0.310324657499512,0.916078453268489,0.0396039603960396,0.96039603960396
1,193059521,RO60,0.103964838360912,0.828414963564844,0.316831683168317,0.683168316831683
1,113979390,OLFML3,0.746288636211808,0.986693448675965,0.425742574257426,0.574257425742574
1,196774794,CFHR3,0.42349411091998,0.954726596492383,0,1
1,201171573,TMEM9,0.342702245355834,0.929159481764704,0.485148514851485,0.514851485148515
1,36155578,MAP7D1,0.174622062989267,0.863519235489098,0.376237623762376,0.594059405940594
1,36323733,NA,0.952556661853413,0.997568842811798,0.108910891089109,0.881188118811881
1,36464436,MRPS15,0.499370652003866,0.969525073251696,0.326732673267327,0.663366336633663
1,231528652,TSNAX,0.0405954852883841,0.740538786818033,0.178217821782178,0.653465346534653
1,160711850,CD48,0.470703566911956,0.963328237754255,0.277227722772277,0.722772277227723
1,16980834,MFAP2,0.969056316124612,0.997568842811798,0.207920792079208,0.792079207920792
1,162561505,UAP1,0.500364705313189,0.969525073251696,0.346534653465347,0.613861386138614
1,18107745,IGSF21,0.196531794841501,0.877287640729688,0.178217821782178,0.821782178217822
1,89022893,GBP3,0.998841099689578,0.999291435295215,0.356435643564356,0.643564356435644
1,20651765,PINK1-AS,0.639028352805829,0.986693448675965,0.475247524752475,0.524752475247525
1,20718016,KIF17,0.677045492173632,0.986693448675965,0.465346534653465,0.534653465346535
1,205775459,RAB29,0.179291502420549,0.866909424925117,0.108910891089109,0.861386138613861
1,21345503,ECE1,0.240238678233687,0.888034623536241,0.445544554455446,0.554455445544555
1,43933319,ARTN,0.869326496311619,0.992371893311778,0.445544554455446,0.554455445544555
1,43974486,ATP6V0B,0.111099773230148,0.837680121320894,0.485148514851485,0.514851485148515
1,169460668,CCDC181,0.776121364015995,0.986693448675965,0.346534653465347,0.653465346534653
1,46394264,FAAH,0.0609098832539647,0.788587632262122,0.346534653465347,0.653465346534653
1,46340176,NSUN4,0.230196618452279,0.888034623536241,0.118811881188119,0.871287128712871
1,93163209,TMED5,0.614831468754693,0.986222137040502,0.108910891089109,0.891089108910891
1,101026087,DPH5,0.819696331697181,0.988280371049978,0.366336633663366,0.633663366336634
1,99969864,SLC35A3,0.821584446173983,0.988280371049978,0.396039603960396,0.603960396039604
1,25617467,MAN1C1,0.430391014699415,0.958818243561927,0.425742574257426,0.574257425742574
1,26529760,RPS6KA1,0.48903995642586,0.969337969975464,0.386138613861386,0.613861386138614
1,26432281,DHDDS,0.747528642003404,0.986693448675965,0.346534653465347,0.653465346534653
1,212432886,NENF,0.656979509106631,0.986693448675965,0.455445544554455,0.544554455445545
1,27830777,PPP1R8,0.543521084325038,0.975406315684351,0.198019801980198,0.801980198019802
1,48222684,SLC5A9,0.788095019520559,0.987592325908473,0.207920792079208,0.792079207920792
1,52056123,TXNDC12,0.924402238524585,0.997568842811798,0.227722772277228,0.772277227722772
2,3594831,COLEC11,0.844520901442074,0.988280371049978,0.386138613861386,0.613861386138614
11,118436489,KMT2A,0.88229077232774,0.992779826281784,0.217821782178218,0.782178217821782
1,200669968,DDX59,0.31984761254422,0.922644246207928,0.415841584158416,0.584158415841584
2,205681989,NRP2,0.0511653547847066,0.762745865240196,0.118811881188119,0.881188118811881
2,207167266,KLF7,0.524686396772615,0.974011250524227,0.425742574257426,0.554455445544555
6,79947579,ELOVL4,0.207535282089033,0.885181837168411,0.148514851485149,0.851485148514851
6,88166358,CNR1,0.236433426285713,0.888034623536241,0.277227722772277,0.722772277227723
6,63635819,PHF3,0.552805081359465,0.978867925592744,0.465346534653465,0.534653465346535
6,146543692,RAB32,0.872659697800958,0.992371893311778,0.168316831683168,0.831683168316832
6,135181314,MYB,0.691328801009845,0.986693448675965,0.267326732673267,0.732673267326733
6,134950121,ALDH8A1,0.458018503392631,0.961148061392717,0.118811881188119,0.881188118811881
6,127266609,RNF146,0.657662444534344,0.986693448675965,0.168316831683168,0.831683168316832
2,85561561,VAMP8,0.0735296762888131,0.788587632262122,0.297029702970297,0.702970297029703
18,3261908,MYL12B,0.153478363026992,0.858471540554104,0.267326732673267,0.732673267326733
6,108848415,ARMC2,0.150972552407797,0.858471540554104,0.188118811881188,0.811881188118812
16,4846664,UBN1,0.895716930039331,0.993838485926498,0.128712871287129,0.871287128712871
13,73995048,KLF12,0.30751472501767,0.915522263423393,0.158415841584158,0.841584158415842
13,75549479,UCHL3,0.870626485337499,0.992371893311778,0.425742574257426,0.574257425742574
2,20651088,HS1BP3,0.57761394381087,0.982895593611682,0.227722772277228,0.772277227722772
2,201071432,NDUFB3,0.330002395856436,0.925034188385121,0.227722772277228,0.772277227722772
9,70414623,KLF9,0.42296632284947,0.954726596492383,0.425742574257426,0.574257425742574
2,106063245,ECRG4,0.116708870494588,0.851260967237331,0.475247524752475,0.524752475247525
9,112333666,PTBP3,0.59582374191967,0.982895593611682,0.455445544554455,0.544554455445545
9,109013528,CTNNAL1,0.0587225464839654,0.788303297140994,0.128712871287129,0.871287128712871
9,108934180,ABITRAM,0.505934526329242,0.969525073251696,0.247524752475248,0.752475247524752
9,128683423,SET,0.608656872457272,0.985476905680741,0.138613861386139,0.861386138613861
9,129110949,PTPA,0.159354296940888,0.860563450607116,0.198019801980198,0.801980198019802
9,121223013,RAB14,0.222352382335436,0.888034623536241,0.435643564356436,0.564356435643564
9,100099255,INVS,0.627518264698398,0.986693448675965,0.396039603960396,0.603960396039604
9,123930151,DENND1A,0.334361799038085,0.928063924550801,0.0297029702970297,0.97029702970297
14,72926331,DCAF4,0.470442112356691,0.963328237754255,0.336633663366337,0.663366336633663
14,94130252,IFI27L2,0.442312749275346,0.958818243561927,0.099009900990099,0.900990099009901
14,75633624,TTLL5,0.831955825909787,0.988280371049978,0.316831683168317,0.683168316831683
14,75002910,EIF2B2,0.503137301120114,0.969525073251696,0.475247524752475,0.524752475247525
2,23385216,KLHL29,0.00137692497124187,0.332744789760896,0.257425742574257,0.633663366336634
2,25342589,DNMT3A,0.0068551428198653204,0.477006389522801,0.168316831683168,0.831683168316832
2,68320050,CNRIP1,0.397406761759954,0.95271378192897,0.465346534653465,0.534653465346535
10,102226327,ELOVL3,0.578982675447403,0.982895593611682,0.198019801980198,0.801980198019802
10,119104091,DENND10,0.102260489649545,0.828146138035992,0.356435643564356,0.643564356435644
10,120851345,WDR11,0.682304498614178,0.986693448675965,0.138613861386139,0.861386138613861
10,102056192,ARMH3,0.686259906054172,0.986693448675965,0.217821782178218,0.782178217821782
17,46225388,KANSL1,0.436287705998723,0.958818243561927,0.0495049504950495,0.95049504950495
5,168579599,PANK3,0.725693668912774,0.986693448675965,0.336633663366337,0.663366336633663
9,27109140,TEK,0.260142392679221,0.891734355701819,0.396039603960396,0.574257425742574
5,140664675,WDR55,0.132392823646749,0.85348530038836,0.415841584158416,0.584158415841584
5,141682220,ARAP3,0.680342691513965,0.986693448675965,0.287128712871287,0.683168316831683
5,141208696,PCDHB12,0.710771792420336,0.986693448675965,0.0495049504950495,0.930693069306931
6,159789748,TCP1,0.0363169910413275,0.720203881426237,0.138613861386139,0.861386138613861
6,167325085,TTLL2,0.913303990571924,0.997131202642014,0.0792079207920792,0.920792079207921
10,27155266,MASTL,0.224693592922636,0.888034623536241,0.415841584158416,0.584158415841584
12,66764,IQSEC3,0.983949406648463,0.998152329592111,0.118811881188119,0.881188118811881
12,389454,CCDC77,0.314770761030877,0.918175021397655,0.118811881188119,0.881188118811881
13,36214614,SOHLH2,0.621060334336402,0.986222137040502,0.148514851485149,0.851485148514851
13,43023202,DNAJC15,0.650390099804213,0.986693448675965,0.306930693069307,0.693069306930693
13,41061440,WBP4,0.42265771676825,0.954726596492383,0.108910891089109,0.881188118811881
13,36920764,SMAD9,0.517832274613486,0.971463393852994,0.198019801980198,0.801980198019802
13,37000260,ALG5,0.152487499425418,0.858471540554104,0.386138613861386,0.613861386138614
5,136028894,TGFBI,0.647241335802702,0.986693448675965,0.178217821782178,0.821782178217822
5,138331934,FAM53C,0.884578432669606,0.993284879824529,0.326732673267327,0.653465346534653
3,142596386,PLS1,0.0899571994041799,0.807504361807022,0.495049504950495,0.504950495049505
8,22544985,SORBS3,0.50254969255108,0.969525073251696,0.425742574257426,0.574257425742574
8,27311481,PTK2B,0.695489379040206,0.986693448675965,0.445544554455446,0.554455445544555
8,27490778,EPHX2,0.830256457620066,0.988280371049978,0.267326732673267,0.732673267326733
17,58692054,TEX14,0.451703805685643,0.958818243561927,0.0198019801980198,0.97029702970297
19,31349546,TSHZ3,0.158854104435478,0.860563450607116,0.415841584158416,0.544554455445545
1,52927211,ECHDC2,0.877800265144956,0.992371893311778,0.455445544554455,0.544554455445545
12,10826357,TAS2R10,0.484998559146254,0.967870625418187,0.495049504950495,0.504950495049505
12,21437614,PYROXD1,0.210863536861401,0.886205885125057,0.128712871287129,0.871287128712871
1,244652934,DESI2,0.756278271130166,0.986693448675965,0.257425742574257,0.742574257425743
11,34438924,CAT,0.848145762113224,0.988988607797437,0.386138613861386,0.613861386138614
3,179148113,PIK3CA,0.0643026620543912,0.788587632262122,0.346534653465347,0.653465346534653
1,32901437,TMEM54,0.539128903352943,0.975406315684351,0.128712871287129,0.871287128712871
1,111563961,TMIGD3,0.137234389501393,0.85348530038836,0.267326732673267,0.732673267326733
1,108963456,CLCC1,0.223479204210554,0.888034623536241,0.306930693069307,0.683168316831683
5,75511755,POLK,0.840944056115459,0.988280371049978,0.445544554455446,0.554455445544555
13,27270326,RASL11A,0.0583230321905621,0.788303297140994,0.346534653465347,0.633663366336634
1,203351488,FMOD,0.0413915498499147,0.740538786818033,0.158415841584158,0.792079207920792
1,160343270,COPA,0.155002515011866,0.858471540554104,0.178217821782178,0.821782178217822
6,158168269,SERAC1,0.994827356792638,0.998414113210964,0.435643564356436,0.564356435643564
10,86654556,OPN4,0.334406558953115,0.928063924550801,0.0693069306930693,0.930693069306931
10,87094160,SHLD2,0.0338868401702261,0.720203881426237,0.217821782178218,0.782178217821782
1,78303883,PTGFR,0.272160782117961,0.896950240410628,0.435643564356436,0.544554455445545
7,6009124,PMS2,0.567296475331885,0.981309686217953,0.0297029702970297,0.910891089108911
7,23105757,KLHL7,0.993349379983476,0.998163741955216,0.297029702970297,0.702970297029703
7,5898733,CCZ1,0.610997632115823,0.985476905680741,0.287128712871287,0.712871287128713
7,44082539,POLM,0.560384025357736,0.980013786406543,0.217821782178218,0.782178217821782
7,45157790,RAMP3,0.258165374185663,0.891734355701819,0.297029702970297,0.702970297029703
12,113966370,RBM19,0.337948216943633,0.929159481764704,0.247524752475248,0.752475247524752
12,110704949,HVCN1,0.168660432451065,0.860585990546609,0.227722772277228,0.762376237623762
1,51236270,RNF11,0.272181119374885,0.896950240410628,0.376237623762376,0.623762376237624
19,14419382,DDX39A,0.700545576409526,0.986693448675965,0.158415841584158,0.841584158415842
13,51080861,GUCY1B2,0.977996976366216,0.998152329592111,0.257425742574257,0.742574257425743
12,54497710,NCKAP1L,0.881030611304786,0.992410252283863,0.326732673267327,0.673267326732673
12,52069245,ATG101,0.310845363042315,0.916078453268489,0.198019801980198,0.792079207920792
9,133739954,SARDH,0.88215435692924,0.992769889608158,0.247524752475248,0.752475247524752
9,133636359,DBH,0.147874872939748,0.858471540554104,0.0495049504950495,0.95049504950495
1,46673866,ATPAF1,0.348443137855312,0.930431327399048,0.405940594059406,0.594059405940594
2,159615559,BAZ2B,0.508113665350491,0.969579962675606,0.346534653465347,0.653465346534653
4,109730076,PLA2G12A,0.442579526421013,0.958818243561927,0.376237623762376,0.623762376237624
1,207104261,C4BPA,0.0122706494319893,0.560603849422675,0.207920792079208,0.792079207920792
1,207088841,C4BPB,0.168130008603958,0.860563450607116,0.455445544554455,0.544554455445545
11,88175466,RAB38,0.0672643068416481,0.788587632262122,0.475247524752475,0.514851485148515
7,74894115,PMS2P5,0.370445379743666,0.943633820301272,0.0198019801980198,0.98019801980198
9,89311197,CKS2,0.827484981639757,0.988280371049978,0.237623762376238,0.752475247524752
2,219400021,DNPEP,0.423136249601442,0.954726596492383,0.198019801980198,0.801980198019802
2,219569161,INHA,0.265796068373968,0.896432880693629,0.445544554455446,0.554455445544555
2,219571858,OBSL1,0.135512571489803,0.85348530038836,0.297029702970297,0.702970297029703
20,45833809,SNX21,0.410496395784077,0.954095677143511,0.247524752475248,0.752475247524752
20,45791931,WFDC3,0.39830277356973,0.95271378192897,0.267326732673267,0.732673267326733
20,45348423,SDC4,0.804352865655142,0.988280371049978,0.346534653465347,0.643564356435644
20,47501901,NCOA3,0.476171688751548,0.963862164123623,0.425742574257426,0.574257425742574
20,45416066,PIGT,0.720586154789676,0.986693448675965,0.148514851485149,0.851485148514851
20,58389121,VAPB,0.214032972106972,0.888034623536241,0.415841584158416,0.584158415841584
20,59032381,ATP5F1E,0.81133193324227,0.988280371049978,0.0792079207920792,0.920792079207921
20,43914863,TOX2,0.855693363588932,0.989531179627273,0.316831683168317,0.683168316831683
20,57620575,ZBP1,0.991070208632001,0.998152329592111,0.356435643564356,0.613861386138614
5,7851490,MTRR,0.792422261420293,0.988151109474589,0.0792079207920792,0.891089108910891
19,33521793,PEPD,0.692846616144196,0.986693448675965,0.366336633663366,0.633663366336634
19,33621954,CHST8,0.378792200411085,0.946028253878028,0.227722772277228,0.742574257425743
4,42657104,ATP8A1,0.0311374301962466,0.71050577900589,0.0792079207920792,0.920792079207921
6,26421390,BTN2A3P,0.80421359354933,0.988280371049978,0.267326732673267,0.732673267326733
6,34757405,SNRPC,0.0114533406794783,0.550659829631673,0.326732673267327,0.673267326732673
6,42979219,PEX6,0.703091993712143,0.986693448675965,0.287128712871287,0.712871287128713
6,2993930,NQO2,0.9707029108994,0.997757424534272,0.356435643564356,0.643564356435644
6,41075697,OARD1,0.365254650569699,0.94094614477825,0.356435643564356,0.643564356435644
6,27374614,ZNF391,0.895099246010729,0.993838485926498,0.396039603960396,0.603960396039604
6,35148609,TCP11,0.398005396237587,0.95271378192897,0.0891089108910891,0.752475247524752
6,36840001,CPNE5,0.411931263019896,0.954095677143511,0.267326732673267,0.712871287128713
6,7389743,RIOK1,0.355321889698299,0.934666546290312,0.316831683168317,0.683168316831683
11,62208667,SCGB2A1,0.863159955701285,0.990057191257169,0.376237623762376,0.623762376237624
3,9986891,EMC3,0.792489326548884,0.988151109474589,0.326732673267327,0.653465346534653
12,48978452,WNT1,0.0153744069245125,0.611182592154972,0.108910891089109,0.871287128712871
4,8182071,SH3TC1,0.344810787139708,0.929159481764704,0.455445544554455,0.544554455445545
16,56608198,MT2A,0.301553508808795,0.91462736428024,0.207920792079208,0.792079207920792
13,97434221,RAP2A,0.522175845694006,0.972842522014213,0.465346534653465,0.524752475247525
13,95301445,ABCC4,0.016910937635195,0.614577689029616,0.277227722772277,0.722772277227723
4,2963607,GRK4,0.2329033610214,0.888034623536241,0.475247524752475,0.524752475247525
17,75205658,NUP85,0.28281093376012,0.905664863802082,0.415841584158416,0.584158415841584
9,132670401,GTF3C4,0.939569786900848,0.997568842811798,0.207920792079208,0.782178217821782
19,55117558,PPP1R12C,0.396643483740779,0.952234360907043,0.445544554455446,0.554455445544555
19,54189881,MBOAT7,0.398270676774032,0.95271378192897,0.297029702970297,0.702970297029703
20,63739860,SLC2A4RG,0.829079201055913,0.988280371049978,0.178217821782178,0.821782178217822
20,63520723,PPDPF,0.308264710716011,0.915522263423393,0.297029702970297,0.702970297029703
2,113278949,PAX8,0.395835790984046,0.952007389511028,0.0099009900990099,0.99009900990099
2,112541914,POLR1B,0.64573678926115,0.986693448675965,0.405940594059406,0.594059405940594
2,118014132,CCDC93,0.365253273663861,0.94094614477825,0.148514851485149,0.851485148514851
2,113157324,PSD4,0.388512514532806,0.949940441823507,0.207920792079208,0.792079207920792
19,6737602,GPR108,0.118518086199503,0.852996235060306,0.148514851485149,0.851485148514851
20,26054654,FAM182A,0.0546885202456373,0.777503530840778,0.0198019801980198,0.940594059405941
20,23086339,CD93,0.112810728696446,0.840708831123901,0.366336633663366,0.633663366336634
20,407497,RBCK1,0.717588360882309,0.986693448675965,0.099009900990099,0.900990099009901
20,17968980,MGME1,0.0254040057842584,0.666528528905271,0.0693069306930693,0.930693069306931
20,3208867,ITPA,0.598453386003253,0.982895593611682,0.425742574257426,0.574257425742574
20,833714,FAM110A,0.490400868507459,0.969525073251696,0.475247524752475,0.524752475247525
19,3185562,NCLN,0.220657920953479,0.888034623536241,0.267326732673267,0.732673267326733
14,65102694,MAX,0.0855748624015391,0.798196465179834,0.306930693069307,0.693069306930693
20,35699359,ROMO1,0.118044277486667,0.852872226719167,0.0396039603960396,0.96039603960396
20,35278130,MMP24OS,0.230733613085846,0.888034623536241,0.297029702970297,0.702970297029703
14,103561895,KLC1,0.421283910163208,0.954726596492383,0.287128712871287,0.702970297029703
13,113122813,F10,0.267189034291318,0.896432880693629,0.435643564356436,0.564356435643564
13,113158653,PROZ,0.157699482147593,0.860563450607116,0.148514851485149,0.851485148514851
19,36139574,CAPNS1,0.631514888897367,0.986693448675965,0.346534653465347,0.653465346534653
19,34404383,PDCD2L,0.100502164146566,0.823760356816306,0.227722772277228,0.722772277227723
19,34428351,UBA2,0.684670488583853,0.986693448675965,0.386138613861386,0.613861386138614
19,49642124,SCAF1,0.242774311576035,0.888034623536241,0.336633663366337,0.663366336633663
19,49763329,TSKS,0.65345214168975,0.986693448675965,0.336633663366337,0.663366336633663
16,3717596,TRAP1,0.68225616217761,0.986693448675965,0.207920792079208,0.792079207920792
17,30115520,NSRP1,0.994416248211249,0.998414113210964,0.099009900990099,0.900990099009901
12,6970892,EMG1,0.0634526800415907,0.788587632262122,0.207920792079208,0.792079207920792
14,64704101,PLEKHG3,0.307528502775644,0.915522263423393,0.0495049504950495,0.95049504950495
7,158856577,DYNC2I1,0.110611633041,0.837258795852228,0.0594059405940594,0.930693069306931
1,1324690,INTS11,0.741624953440002,0.986693448675965,0.198019801980198,0.801980198019802
1,41484672,EDN2,0.250627859433582,0.888127808984093,0.485148514851485,0.514851485148515
12,66302544,HELB,0.955720882314909,0.997568842811798,0.0891089108910891,0.910891089108911
12,70637439,PTPRB,0.902837081730124,0.994945856543942,0.445544554455446,0.554455445544555
12,69359702,YEATS4,0.260440347823206,0.891734355701819,0.306930693069307,0.693069306930693
7,141778441,TAS2R4,0.610270670636138,0.985476905680741,0.297029702970297,0.702970297029703
7,150322638,LRRC61,0.819170515115583,0.988280371049978,0.455445544554455,0.544554455445545
1,19210275,UBR4,0.454352875359773,0.958818243561927,0.376237623762376,0.623762376237624
19,14778536,ADGRE2,0.245435247145266,0.888034623536241,0.475247524752475,0.524752475247525
19,16572381,SLC35E1,0.509009969801904,0.969888416135478,0.128712871287129,0.871287128712871
16,1989659,SYNGR3,0.702217702676259,0.986693448675965,0.396039603960396,0.603960396039604
16,630931,WFIKKN1,0.524341888144309,0.974011250524227,0.0396039603960396,0.96039603960396
16,690443,WDR24,0.345468241856073,0.929159481764704,0.0198019801980198,0.98019801980198
1,39081315,MACF1,0.0169276010826098,0.614577689029616,0.455445544554455,0.544554455445545
19,4969112,KDM4B,0.58204257128255,0.982895593611682,0.287128712871287,0.712871287128713
7,75738961,HIP1,0.356440933755669,0.935429263253805,0.495049504950495,0.504950495049505
7,76048003,STYXL1,0.5121792353345,0.970715705296067,0.415841584158416,0.584158415841584
7,92528530,PEX1,0.0792354930054047,0.788587632262122,0.168316831683168,0.831683168316832
7,94509218,CASD1,0.0610757820901553,0.788587632262122,0.346534653465347,0.653465346534653
4,55346108,SRD5A3,0.190304054497152,0.872389146076506,0.396039603960396,0.603960396039604
4,56821741,SPINK2,0.556762985715281,0.979697932576611,0.099009900990099,0.821782178217822
4,56435740,PAICS,0.686100215154884,0.986693448675965,0.297029702970297,0.702970297029703
22,23754467,VPREB3,0.743667411126805,0.986693448675965,0,0.900990099009901
22,21642260,SDF2L1,0.832801932977451,0.988280371049978,0.257425742574257,0.742574257425743
22,31944460,YWHAH,0.602442006446223,0.984556850897965,0.415841584158416,0.584158415841584
22,23070360,GNAZ,0.816978812920401,0.988280371049978,0.445544554455446,0.534653465346535
22,42721297,A4GALT,0.556732333067334,0.979697932576611,0.475247524752475,0.524752475247525
22,36166176,APOL3,0.134735330814924,0.85348530038836,0.405940594059406,0.584158415841584
17,41624841,KRT17,0.538254738907976,0.975001382787721,0.128712871287129,0.871287128712871
15,34224998,EMC4,0.576923739972002,0.982895593611682,0.485148514851485,0.514851485148515
17,20009343,SPECC1,0.16734538965304,0.860563450607116,0.188118811881188,0.811881188118812
2,176188578,HOXD1,0.705505477022083,0.986693448675965,0.118811881188119,0.881188118811881
18,12658134,PSMG2,0.267616128649566,0.896432880693629,0.326732673267327,0.663366336633663
18,9334766,TWSG1,0.0299617668388898,0.707259550177295,0.356435643564356,0.643564356435644
15,39934145,EIF2AK4,0.0667808136930323,0.788587632262122,0.099009900990099,0.900990099009901
15,51751585,TMOD2,0.283325581228704,0.905911842765735,0.267326732673267,0.732673267326733
15,43777542,ELL3,0.996327225246955,0.998653259473868,0.267326732673267,0.613861386138614
15,40565056,CCDC32,0.190212441287821,0.872389146076506,0.0594059405940594,0.940594059405941
15,52569882,ARPP19,0.506382407792974,0.969525073251696,0.356435643564356,0.643564356435644
15,62060472,VPS13C,0.0766803419329967,0.788587632262122,0.0594059405940594,0.940594059405941
15,74173670,ISLR,0.151464868756024,0.858471540554104,0.277227722772277,0.722772277227723
11,14643634,PSMA1,0.347341354620529,0.929716542874817,0.287128712871287,0.712871287128713
7,56064001,SUMF2,0.593149064292189,0.982895593611682,0.396039603960396,0.603960396039604
11,18013161,SERGEF,0.597580405097246,0.982895593611682,0.108910891089109,0.891089108910891
17,5420160,RPAIN,0.906875610148013,0.996272129200766,0.475247524752475,0.524752475247525
19,10654260,ILF3,0.687408817749448,0.986693448675965,0.475247524752475,0.524752475247525
19,51124907,SIGLEC9,0.418684256341702,0.954726596492383,0.0198019801980198,0.98019801980198
19,51020174,KLK10,0.24996352979147,0.888127808984093,0.138613861386139,0.861386138613861
14,24335070,ADCY4,0.869399920976655,0.992371893311778,0.396039603960396,0.603960396039604
5,112419315,EPB41L4A,0.464225989842433,0.962734251292471,0.376237623762376,0.623762376237624
5,115816953,CDO1,0.621800142757841,0.986222137040502,0.168316831683168,0.831683168316832
11,3669940,CHRNA10,0.514646213365275,0.971463393852994,0.0891089108910891,0.910891089108911
19,1401569,GAMT,0.677670824484334,0.986693448675965,0.0891089108910891,0.910891089108911
6,169751621,ERMARD,0.24695962700536,0.888127808984093,0.415841584158416,0.584158415841584
6,169724054,PHF10,0.790279147513873,0.987935363806128,0.237623762376238,0.762376237623762
2,234951972,SH3BP4,0.202269242082978,0.882826734634509,0.326732673267327,0.673267326732673
19,11262451,DOCK6,0.805158219206497,0.988280371049978,0.297029702970297,0.613861386138614
13,114234886,CDC16,0.29246319662667303,0.910265067620623,0.316831683168317,0.673267326732673
8,142727202,THEM6,0.908539341844864,0.996529538169152,0.227722772277228,0.772277227722772
19,44914246,APOC1,0.299608238932944,0.91430374739279,0.178217821782178,0.762376237623762
19,5674946,RPL36,0.464143155700055,0.962734251292471,0.128712871287129,0.871287128712871
19,17377349,PLVAP,0.477768479399387,0.964676329446915,0.0594059405940594,0.940594059405941
19,17555593,COLGALT1,0.331186207393979,0.925809114915953,0.435643564356436,0.564356435643564
19,17292831,MRPL34,0.213011157301352,0.888034623536241,0.198019801980198,0.801980198019802
19,2328613,LSM7,0.341450513592378,0.929159481764704,0.148514851485149,0.851485148514851
6,106629577,QRSL1,0.440223497671165,0.958818243561927,0.227722772277228,0.772277227722772
6,107028212,MTRES1,0.932487489619999,0.997568842811798,0.475247524752475,0.524752475247525
6,159000186,RSPH3,0.977106000131505,0.998152329592111,0.188118811881188,0.811881188118812
6,167826921,AFDN,0.0308981871689933,0.71050577900589,0.425742574257426,0.554455445544555
2,240025401,NDUFA10,0.517830054401803,0.971463393852994,0.158415841584158,0.841584158415842
22,50525605,NA,0.549554284046481,0.977821303255488,0.168316831683168,0.831683168316832
19,18340586,PGPEP1,0.176964872719467,0.866909424925117,0.405940594059406,0.594059405940594
22,43862502,SULT4A1,0.534395303061608,0.974812362531293,0.198019801980198,0.643564356435644
11,1838988,TNNI2,0.097066534201399,0.820224003316846,0.346534653465347,0.623762376237624
16,152686,HBZ,0.386397196352603,0.949501058096322,0.217821782178218,0.653465346534653
20,25696840,ZNF337,0.122244517281935,0.85348530038836,0.445544554455446,0.554455445544555
1,26234152,CEP85,0.997989724379682,0.999158462038664,0.257425742574257,0.742574257425743
20,62427532,RBBP8NL,0.0873719764311556,0.803139999566868,0.128712871287129,0.871287128712871
20,62367311,LAMA5,0.782239468422144,0.986693448675965,0.405940594059406,0.594059405940594
19,58555123,CHMP2A,0.128061445324299,0.85348530038836,0.138613861386139,0.831683168316832
19,47113751,ZC3H4,0.0376144558904723,0.720203881426237,0.415841584158416,0.544554455445545
1,3454425,ARHGEF16,0.375898367502516,0.944576162702591,0.475247524752475,0.524752475247525
1,3796503,LRRC47,0.579048195036449,0.982895593611682,0.386138613861386,0.613861386138614
1,27934992,SMPDL3B,0.584937059275432,0.982895593611682,0.405940594059406,0.594059405940594
1,28236108,ATP5IF1,0.00152055703371401,0.340567688795018,0.188118811881188,0.811881188118812
